ts,usd_per_btc,price_equalized,residual_log10,sigma_roll,k_equalizer
2020-12-03,19205.93,30666.179522854487,0.10161216604751289,0.06743516186269286,3.0
2020-12-04,19446.97,31748.45722662844,0.10643534097719431,0.06883635270529702,3.0
2020-12-05,18698.38,28144.410425979055,0.08879408694020796,0.06989246143762515,3.0
2020-12-06,19154.18,30170.64492339803,0.0986605146686923,0.07107319053445366,3.0
2020-12-07,19343.13,30987.6123679102,0.10233068201195916,0.0722760034923885,3.0
2020-12-08,19191.53,30182.200163275338,0.09832064785811223,0.07337383029003577,3.0
2020-12-09,18320.88,26186.387743973763,0.07756463204259667,0.07414433261357793,3.0
2020-12-10,18553.3,27121.57357573672,0.08244685819487518,0.07493807068133783,3.0
2020-12-11,18263.93,25801.74832260508,0.0750274503602828,0.07562351939747539,3.0
2020-12-12,18051.32,24843.263762120172,0.06934984259576282,0.07622968408357017,3.0
2020-12-13,18806.77,28018.184366292342,0.08656288769724618,0.07702841975683102,3.0
2020-12-14,19144.49,29474.37592591598,0.09370040845611793,0.07790111414928752,3.0
2020-12-15,19246.92,29868.476710555828,0.09542591651208987,0.07877150983870569,3.0
2020-12-16,19418.82,30592.45056841157,0.09869571542344246,0.07966538922229977,3.0
2020-12-17,21308.35,40309.91688075358,0.13843104048370236,0.0811387515914707,3.0
2020-12-18,22806.8,49291.54716278769,0.16735404794394437,0.08307159291376792,3.0
2020-12-19,23132.87,51296.1960241311,0.17292782152728936,0.08503704361885348,3.0
2020-12-20,23861.77,56146.41948851319,0.18580970540522213,0.08714265047738805,3.0
2020-12-21,23474.46,53311.228992746604,0.17811154192080725,0.08901493133402398,3.0
2020-12-22,22794.04,48675.88019169462,0.16474625371234008,0.09056864270897208,3.0
2020-12-23,23781.97,55133.00691939729,0.18258192617065294,0.09238022193482576,3.0
2020-12-24,23240.2,51310.51284696007,0.17198324713025492,0.09387506212753131,3.0
2020-12-25,23733.57,54499.789441272114,0.1805158773758233,0.09546424676659775,3.0
2020-12-26,24677.02,61094.60598269591,0.19685507759212761,0.09723559744359779,3.0
2020-12-27,26439.37,74937.19279704768,0.22622315877228694,0.09950708712977323,3.0
2020-12-28,26280.82,73397.37041872289,0.22302079458013058,0.10160194250303185,3.0
2020-12-29,27081.81,80097.09204121747,0.23546953113785296,0.10386485130400391,3.0
2020-12-30,27360.09,82367.60645798218,0.2393194621215322,0.10608802099881409,3.0
2020-12-31,28841.57,96223.47472758612,0.26163106900840205,0.10867868069133318,3.0
