cycle,rel_day,drawdown_pct,price_if_replayed_from_2025_peak
2021,262,-63.567867536272175,45438.18839768056
2021,263,-64.1028240811651,44770.990113429216
2021,264,-64.17362873951066,44682.68247981644
2021,265,-64.55110462971551,44211.894209824655
2021,266,-64.83577171530332,43856.857164479145
2021,267,-65.16837640526829,43442.03229581062
2021,268,-64.1197740537832,44749.85009232494
2021,269,-64.62053788118563,44125.29699610119
2021,270,-64.2703668559619,44562.03061391416
2021,271,-63.288054306479545,45787.17170970983
2021,272,-64.34510082614166,44468.82233904537
2021,273,-63.04482219940996,46090.531012555926
2021,274,-63.08560999715549,46039.66043449868
2021,275,-62.40451387016259,46889.12413707073
2021,276,-62.32933303706836,46982.88973976861
2021,277,-62.55333462974942,46703.51475177535
2021,278,-62.876062108397846,46301.008749950306
2021,279,-63.23119485287887,45858.0868714141
2021,280,-64.00767309851355,44889.66250462811
2021,281,-64.28810269094683,44539.9104645587
2021,282,-67.87203571944775,40070.02596587261
2021,283,-67.40759106064608,40649.28176233024
2021,284,-66.8491510991441,41345.768584911486
2021,285,-67.01871246158906,41134.29150106491
2021,286,-66.82529786495064,41375.518360065485
2021,287,-67.08828439465331,41047.521323532426
2021,288,-66.84223242850271,41354.39755716223
2021,289,-68.82718208554313,38878.76655844673
2021,290,-69.15346905844135,38471.821152189805
2021,291,-69.8246879741177,37634.676316461235
2021,292,-68.73335628256898,38995.78618435931
2021,293,-69.43503892175985,38120.64696524608
2021,294,-69.14260566689975,38485.36998389752
2021,295,-69.00850056535863,38652.625987234205
2021,296,-69.26373633485503,38334.2957058061
2021,297,-69.4282435236466,38129.12219188878
2021,298,-69.1717904379349,38448.9707111962
2021,299,-69.47812267034183,38066.91287523926
2021,300,-71.06639674092091,36086.01602496637
2021,301,-70.28172087216547,37064.66447468645
2021,302,-70.22966904716192,37129.583557677506
2021,303,-67.09309202325043,41041.52524481924
2021,304,-66.62336205480513,41627.3728842212
2021,305,-66.3803764927918,41930.42469585123
2021,306,-65.4642766999821,43072.985181933305
2021,307,-68.92902060284581,38751.75346801215
2021,308,-68.8480613699954,38852.72589608649
2021,309,-69.65839333366823,37842.07914169498
2021,310,-69.5144418389426,38021.61557547314
2021,311,-69.00130453152894,38661.60088710303
2021,312,-70.06781221772518,37331.45154102216
2021,313,-69.87049912738459,37577.540604876725
2021,314,-70.92429433411725,36263.24627462407
2021,315,-71.51088665923128,35531.64779880876
2021,316,-70.1027907975825,37287.82622474338
2021,317,-70.25367637201553,37099.64160051348
2021,318,-70.80897288405016,36407.07529093704
2021,319,-71.04850681527581,36108.32835633187
2021,320,-70.37636335563846,36946.62628412069
2021,321,-70.61033461403217,36654.817120077925
2021,322,-70.09467021979184,37297.95421667243
2021,323,-69.78188158872402,37688.06447884998
2021,324,-70.08206560379038,37313.674705093596
2021,325,-70.24700424643042,37107.96308154816
2021,326,-70.6113824305213,36653.51028240964
2021,327,-69.7352999821563,37746.16110048467
2021,328,-68.65122596070134,39098.21919570993
2021,329,-68.94714166448115,38729.152863631614
2021,330,-69.24012964571784,38363.737989744026
2021,331,-69.91500051004009,37522.03844037754
2021,332,-70.09143431592838,37301.99003888324
2021,333,-70.04936756570348,37354.45572762381
2021,334,-70.56148787476005,36715.738817260186
2021,335,-70.61538878768556,36648.51355014866
2021,336,-70.48035914218346,36816.922645545565
2021,337,-70.13333156642709,37249.73575035372
2021,338,-70.4336388540216,36875.1922309893
2021,339,-70.60811570852582,36657.58454102246
2021,340,-70.30551247009485,37034.991572336476
2021,341,-69.85068306848746,37602.25521136769
2021,342,-70.20692526572164,37157.94962235924
2021,343,-70.53452200923127,36749.37066901695
2021,344,-70.65070636699527,36604.465433447775
2021,345,-70.45686031650837,36846.23040207647
2021,346,-70.39822882031581,36919.35565689618
2021,347,-69.85447369872747,37597.527533920766
2021,348,-70.21050016903745,37153.49099972634
2021,349,-69.00660525023861,38654.98982595769
2021,350,-68.0099160421629,39898.061503289995
2021,351,-68.7393658183154,38988.291085967794
2021,352,-68.26655403666679,39577.98236557054
2021,353,-67.90108180888875,40033.79965698032
2021,354,-68.20346932039547,39656.66168048038
2021,355,-68.45334273491814,39345.01933300163
2021,356,-68.44301866068713,39357.89552767422
2021,357,-68.95295088236935,38721.907601853156
2021,358,-68.86548902366,38830.99011075111
2021,359,-67.39755975866937,40661.79281118377
2021,360,-67.17141630581203,40943.83912911657
2021,361,-67.7760372381653,40189.75535812673
2021,362,-68.29003745327586,39548.69382724065
2021,363,-71.39830802291513,35672.05597534302
2021,364,-75.57567500184138,30462.040119595928
2021,365,-72.92141715331066,33772.43289711551
2021,366,-73.80899476492391,32665.445301091615
2021,367,-74.14708508239075,32243.778752865695
2021,368,-74.8976760971178,31307.6409637662
2021,369,-74.45717712690568,31857.031675863833
2021,370,-74.00623080993441,32419.45232824208
2021,371,-74.32775638143356,32018.445346095315
2021,372,-74.30174587799779,32050.88566938986
2021,373,-74.30835636731885,32042.641061159196
2021,374,-74.31656939950561,32032.39776002415
2021,375,-74.94297875120614,31251.139452814816
2021,376,-75.7218608111394,30279.717046672213
2025_observed,0,0.0,124720.09
2025_observed,1,-2.6668838997790933,121393.95
2025_observed,2,-1.1039440398094569,123343.25
2025_observed,3,-2.4098603520892325,121714.51
2025_observed,4,-9.412926177330371,112980.28
2025_observed,5,-11.186008605349784,110768.89
2025_observed,6,-7.739017827841533,115067.98
2025_observed,7,-7.573807876501693,115274.03
2025_observed,8,-9.342592680938566,113068.0
2025_observed,9,-11.157761351839945,110804.12
2025_observed,10,-13.247336495668016,108198.0
2025_observed,11,-14.638211053247307,106463.3
2025_observed,12,-14.040384351871449,107208.91
2025_observed,13,-12.863452872748892,108676.78
2025_observed,14,-11.347033184469312,110568.06
2025_observed,15,-13.115625557999511,108362.27
2025_observed,16,-13.738051343612723,107585.98
2025_observed,17,-11.709468779247988,110116.03
2025_observed,18,-10.966926018093792,111042.13
2025_observed,19,-10.466541517088379,111666.21
2025_observed,20,-8.155863261484175,114548.09
2025_observed,21,-8.525515015263373,114087.06
2025_observed,22,-9.471882196364678,112906.75
2025_observed,23,-11.776739417041782,110032.13
2025_observed,24,-13.158994673592684,108308.18
2025_observed,25,-12.159083592707475,109555.27
2025_observed,26,-11.760607292698388,110052.25
2025_observed,27,-11.37273072846564,110536.01
2025_observed,28,-14.562297060561779,106557.98
2025_observed,29,-18.64329956785631,101468.15
2025_observed,30,-19.58645154922514,100291.85
2025_observed,31,-17.036621766389036,103472.0
2025_observed,32,-18.65951187174416,101447.93
2025_observed,33,-17.509560809329116,102882.15
2025_observed,34,-18.346410750665754,101838.43
2025_observed,35,-14.611599462444257,106496.49
2025_observed,36,-14.952747388171383,106071.01
2025_observed,37,-17.627601134668847,102734.93
2025_observed,38,-18.260610620149485,101945.44
2025_observed,39,-20.697307065766225,98906.39
2025_observed,40,-23.96635538027595,94829.23
2025_observed,41,-23.752973558630362,95095.36
2025_observed,42,-23.670709346024353,95197.96
2025_observed,43,-26.350518188368856,91855.7
2025_observed,44,-26.086879828261832,92184.51
2025_observed,45,-26.408279532190836,91783.66
2025_observed,46,-30.072212103118268,87214.0
2025_observed,47,-31.98689962459136,84826.0
2025_observed,48,-31.740010771320005,85133.92
2025_observed,49,-30.645295397076765,86499.25
2025_observed,50,-29.457138781731153,87981.12
2025_observed,51,-29.950242980100484,87366.12
2025_observed,52,-27.32884493588803,90635.53
2025_observed,53,-26.961245778446763,91094.0
2025_observed,54,-27.10093458078806,90919.78
2025_observed,55,-27.079310157649815,90946.75
2025_observed,56,-29.885481962047976,87446.89
2025_observed,57,-30.541863784735877,86628.25
2025_observed,58,-26.609458027171083,91532.75
2025_observed,59,-25.312730290685327,93150.03
2025_observed,60,-25.951536757229732,92353.31
2025_observed,61,-28.36183809681344,89347.18
2025_observed,62,-28.254974799970068,89480.46
2025_observed,63,-27.48929222228752,90435.42
2025_observed,64,-27.56710647017654,90338.37
2025_observed,65,-26.03952578930948,92243.57
2025_observed,66,-26.880288492415293,91194.97
2025_observed,67,-26.407533862427456,91784.59
2025_observed,68,-27.55778158915696,90350.0
2025_observed,69,-27.57701666187059,90326.01
2025_observed,70,-29.073166961313134,88460.01
2025_observed,71,-31.085681544970022,85950.0
2025_observed,72,-29.762823294947914,87599.87
2025_observed,73,-30.994004253845553,86064.34
2025_observed,74,-31.56495477192167,85352.25
2025_observed,75,-29.42909999503689,88016.09
2025_observed,76,-29.18351005038563,88322.39
2025_observed,77,-28.867915345474813,88716.0
2025_observed,78,-28.770120355108787,88837.97
2025_observed,79,-29.7669365055782,87594.74
2025_observed,80,-29.830069878878373,87516.0
2025_observed,81,-30.11603022416035,87159.35
2025_observed,82,-30.018772436742147,87280.65
2025_observed,83,-29.566551788088024,87844.66
2025_observed,84,-29.418363954034987,88029.48
2025_observed,85,-30.199513165842006,87055.23
2025_observed,86,-29.293460259690317,88185.26
2025_observed,87,-29.685746698867842,87696.0
2025_observed,88,-28.92654262837686,88642.88
2025_observed,89,-27.748600886994236,90112.01
2025_observed,90,-26.75439858967389,91351.98
2025_observed,91,-25.92021060921299,92392.38
2025_observed,92,-24.717870232454132,93891.94
2025_observed,93,-25.615841040525222,92771.99
2025_observed,94,-26.73360001584347,91377.92
2025_observed,95,-26.838947919296718,91246.53
2025_observed,96,-27.456747345195154,90476.01
2025_observed,97,-27.429566479626487,90509.91
2025_observed,98,-26.605208511315215,91538.05
2025_observed,99,-26.800902725455057,91293.98
2025_observed,100,-23.650872926727363,95222.7
2025_observed,101,-22.343777975144175,96852.91
2025_observed,102,-23.37241738680592,95569.99
2025_observed,103,-23.454384935097472,95467.76
2025_observed,104,-23.816948817147253,95015.57
2025_observed,105,-25.733905419728288,92624.74
2025_observed,106,-25.776023734428023,92572.21
2025_observed,107,-28.70754022066533,88916.02
2025_observed,108,-27.889348059322273,89936.47
2025_observed,109,-28.221403624708728,89522.33
2025_observed,110,-28.34675632450232,89365.99
2025_observed,111,-28.515822911930222,89155.13
2025_observed,112,-30.260722230075366,86978.89
2025_observed,113,-29.332571841473175,88136.48
2025_observed,114,-28.402873987663092,89296.0
2025_observed,115,-28.669102147055845,88963.96
2025_observed,116,-32.69411527846074,83943.96
2025_observed,117,-32.660391762064954,83986.02
2025_observed,118,-36.87680950198159,78727.3
2025_observed,119,-37.59519416639292,77831.33
2025_observed,120,-36.7077429145537,78938.16
2025_observed,121,-38.811798484109495,76313.98
2025_observed,122,-41.58616306322423,72853.79
2025_observed,123,-48.80857606821804,63845.99
2025_observed,124,-43.92547343415163,69936.2
2025_observed,125,-44.51576325834915,69199.99
2025_observed,126,-43.49112480595549,70477.92
2025_observed,127,-43.88490258465977,69986.8
2025_observed,128,-44.50052112694915,69219.0
2025_observed,129,-45.895540966976526,67479.13
2025_observed,130,-47.079905089869634,66001.99
2025_observed,131,-44.70002386945039,68970.18
2025_observed,132,-44.033531406207295,69801.43
2025_observed,133,-44.74529324024702,68913.72
2025_observed,134,-44.82823096102641,68810.28
2025_observed,135,-46.126265624086706,67191.37
2025_observed,136,-46.65385504452409,66533.36
2025_observed,137,-46.1078884724987,67214.29
2025_observed,138,-45.56985967537387,67885.32
2025_observed,139,-45.5023805707645,67969.48
2025_observed,140,-46.88995173111245,66238.9
2025_observed,141,-48.08856375905437,64743.99
2025_observed,142,-48.45256285494983,64290.01
2025_observed,143,-45.11848892989092,68448.27
2025_observed,144,-46.22449358399277,67068.86
2025_observed,145,-47.12159043502935,65950.0
2025_observed,146,-46.53599111418216,66680.36
2025_observed,147,-46.70121710143089,66474.29
2025_observed,148,-44.66254795037431,69016.92
2025_observed,149,-45.29926173080856,68222.81
2025_observed,150,-41.64800554585872,72776.66
2025_observed,151,-43.1082113555242,70955.49
2025_observed,152,-45.19728136822223,68350.0
2025_observed,153,-46.12426113547545,67193.87
2025_observed,154,-47.03728966199431,66055.14
2025_observed,155,-45.09261499089682,68480.54
2025_observed,156,-43.99623188212901,69847.95
2025_observed,157,-43.70536454872666,70210.72
2025_observed,158,-43.47298819300083,70500.54
2025_observed,159,-43.20178890185213,70838.78
2025_observed,160,-42.977486626252436,71118.53
2025_observed,161,-41.50640045240506,72953.27
2025_observed,162,-40.0589431903072,74758.54
2025_observed,163,-40.791134772272855,73845.35
2025_observed,164,-42.90819546393849,71204.95
2025_observed,165,-43.98741213223948,69858.95
2025_observed,166,-43.42451965838061,70560.99
2025_observed,167,-45.158249965983835,68398.68
2025_observed,168,-45.49578179425624,67977.71
2025_observed,169,-43.14789221207265,70906.0
2025_observed,170,-43.4289696230976,70555.44
2025_observed,171,-42.84997709671313,71277.56
2025_observed,172,-44.866781285998115,68762.2
2025_observed,173,-46.76878440353916,66390.02
2025_observed,174,-46.76716477674127,66392.04
2025_observed,175,-47.19151501574446,65862.79
2025_observed,176,-46.53325699171641,66683.77
2025_observed,177,-45.37050125605264,68133.96
2025_observed,178,-45.39720906230905,68100.65
2025_observed,179,-46.311785054035795,66959.99
2025_observed,180,-46.35065609718531,66911.51
2025_observed,181,-46.05186702479127,67284.16
2025_observed,182,-44.452373310506744,69279.05
2025_observed,183,-44.74902960701841,68909.06
2025_observed,184,-42.373325740865006,71872.04
2025_observed,185,-43.05971074908621,71015.98
2025_observed,186,-42.43210536490152,71798.73
2025_observed,187,-41.54489465169565,72905.26
2025_observed,188,-41.470544160126884,72997.99
2025_observed,189,-43.344123629160315,70661.26
2025_observed,190,-40.262150227762014,74505.1
2025_observed,191,-40.35763604724788,74386.01
2025_observed,192,-40.085819373606924,74725.02
2025_observed,193,-39.7653417344391,75124.72
2025_observed,194,-39.27456274285882,75736.82
2025_observed,195,-40.80894264909527,73823.14
2025_observed,196,-40.50562343243978,74201.44
2025_observed,197,-39.18007916767859,75854.66
2025_observed,198,-38.71555095895135,76434.02
2025_observed,199,-37.12611977749535,78416.36
2025_observed,200,-37.23457864727327,78281.09
2025_observed,201,-37.868862987510674,77490.01
2025_observed,202,-37.740174818667946,77650.51
2025_observed,203,-36.803765936987375,78818.4
2025_observed,204,-38.01923170517275,77302.47
2025_observed,205,-38.7733042848189,76361.99
2025_observed,206,-39.228395361164345,75794.4
2025_observed,207,-38.709088487668666,76442.08
2025_observed,208,-37.23131533981413,78285.16
2025_observed,209,-36.89464143266734,78705.06
2025_observed,210,-37.06201623170734,78496.31
2025_observed,211,-35.91554496152143,79926.19
2025_observed,212,-35.031910255998056,81028.26
2025_observed,213,-34.672505447999605,81476.51
2025_observed,214,-35.81851969478214,80047.2
2025_observed,215,-35.73587863831721,80150.27
2025_observed,216,-35.338709264882674,80645.62
2025_observed,217,-34.169563219526225,82103.78
2025_observed,218,-34.4658506901334,81734.25
2025_observed,219,-35.52380374324618,80414.77
2025_observed,220,-36.360188643225,79371.63
2025_observed,221,-36.544000248877296,79142.38
2025_observed,222,-36.637313202708555,79026.0
2025_observed,223,-37.31276172106674,78183.58
2025_observed,224,-38.04600365506471,77269.08
2025_observed,225,-38.30012470324549,76952.14
2025_observed,226,-38.422727244664436,76799.23
2025_observed,227,-37.86517472846596,77494.61
2025_observed,228,-37.900092920074066,77451.06
2025_observed,229,-39.4817306498095,75478.44
2025_observed,230,-38.56002669658112,76627.99
2025_observed,231,-38.19906640542033,77078.18
2025_observed,232,-38.103933375930055,77196.83
2025_observed,233,-39.19621930997644,75834.53
2025_observed,234,-40.328218172389064,74422.7
2025_observed,235,-40.647012041123446,74025.1
2025_observed,236,-40.74939330143202,73897.41
2025_observed,237,-40.8609230477624,73758.31
2025_observed,238,-40.91701665705981,73688.35
