rel_day,dd_pct_2025,dd_pct_2021,dd_pct_2017,dd_pct_2021_scaled,dd_pct_2017_scaled
-202,-11.440595415330346,-16.400657708032284,-88.91223980529684,-7.534933105949534,-21.61285413442967
-201,-11.534220447835509,-20.270428912151083,-88.41967980776143,-9.312817119959805,-21.493122279709784
-200,-13.251701632008839,-23.404860389523396,-88.7697039402746,-10.752864947774423,-21.578206409140147
-199,-13.745839380266823,-24.288031943280885,-88.25039279516118,-11.158619320379922,-21.451971865343946
-198,-14.403031011158795,-25.902250090414856,-87.65632220499286,-11.900237490430955,-21.307564739407418
-197,-12.382328744000171,-27.34569035287039,-87.19580196962384,-12.563395396269694,-21.195621134176243
-196,-11.513648623782991,-20.014040026510827,-86.91817537662125,-9.195024703533594,-21.128135453109795
-195,-13.486144390718325,-18.52426353147525,-87.09988806621551,-8.51057860187443,-21.17230631038632
-194,-14.957228347584927,-18.788587311895988,-86.1836740981115,-8.632016536818133,-20.949592329814887
-193,-17.47521961161409,-20.697447643388056,-85.26694667228047,-9.509001787193133,-20.726753537552938
-192,-14.334430103024708,-14.559747315052174,-86.03143388204849,-6.689166008550815,-20.912585663574458
-191,-17.308862409388936,-14.395127856173517,-85.58498238839996,-6.61353510199389,-20.804061898663644
-190,-18.379585721481327,-16.179872221546997,-85.47869663890572,-7.433497913468417,-20.778225878725127
-189,-18.404356394221367,-15.300653311271562,-84.89196849423386,-7.02955949878114,-20.635603559963098
-188,-18.444959345513546,-21.165991337049007,-84.83646371394244,-9.724264214578636,-20.62211141621743
-187,-18.488848719621497,-14.964412144948614,-86.23466045040512,-6.875080651602405,-20.961986130683943
-186,-18.473514895943733,-16.48530645496289,-86.0499697059941,-7.573823171029801,-20.91709136560238
-185,-17.680490087591195,-15.095485947908305,-87.16571334682016,-6.9352997205462055,-21.18830716911152
-184,-19.110320567312613,-12.838452500106213,-87.31980201070046,-5.898353742535192,-21.22576315743784
-183,-17.2997888409978,-13.765946954932307,-87.0916213968104,-6.324471328650721,-21.170296842168874
-182,-18.36883092393765,-17.324258735009003,-86.3659002454328,-7.959261939508907,-20.993887998781936
-181,-17.621140163989956,-16.040330583112617,-86.91180850080613,-7.369388477748489,-21.126587788147294
-180,-17.5602188402763,-26.372126135811346,-86.69497530268333,-12.116112038463056,-21.073879811238914
-179,-18.744243479830068,-26.449772634176327,-86.08822230665749,-12.151785069478441,-20.926389836546434
-178,-19.086572149484425,-26.194375610383634,-86.18269852843015,-12.034448342866918,-20.949355187602894
-177,-19.290414847940006,-30.84111513103013,-86.09895357315231,-14.169293912608653,-20.928998400878392
-176,-18.36096547498779,-31.286327865411145,-85.93885745386582,-14.373837427338241,-20.890082115772937
-175,-16.917989304003235,-35.62067531580067,-86.61287341213198,-16.365161109475274,-21.05392242192409
-174,-18.78210070511933,-36.424645960835065,-86.69851816099981,-16.73452831031103,-21.07474101190353
-173,-18.40733022669221,-45.59020443160912,-87.27420696454061,-20.945449066380974,-21.21467987931929
-172,-18.66064668352626,-39.90064801147244,-86.89127019172511,-18.33150346789076,-21.12159532052632
-171,-22.750375995494643,-44.67627035666908,-86.81666478398833,-20.52556150817967,-21.10346018189315
-170,-25.11442918721948,-44.43878606176517,-86.96207601228191,-20.416454403594578,-21.138806852649616
-169,-28.968609001689504,-48.62990570058533,-87.20155269616652,-22.341975116222766,-21.19701902511011
-168,-28.437399728198464,-42.56708353978617,-87.49011593875477,-19.55654051791902,-21.26716319518473
-167,-28.717683438574902,-43.1639030977622,-87.17095061563582,-19.83073656089048,-21.18958024835487
-166,-27.31323191550802,-41.79563708100683,-86.8503476108812,-19.202115862200664,-21.111647828791543
-165,-20.37528076104428,-42.99447236872744,-86.6353628605757,-19.752895218665287,-21.059389173969052
-164,-27.28973694931085,-47.173497214570645,-86.60850902145226,-21.67285923609051,-21.052861522554633
-163,-26.310670195389243,-48.767508027049104,-86.60599307858983,-22.405193576334874,-21.05224994527106
-162,-23.438716831841088,-47.21135080776785,-87.05947894309861,-21.6902502637943,-21.16248363034206
-161,-23.995533168454596,-44.79061574339379,-86.79073516877355,-20.578095062338456,-21.097157191521678
-160,-26.716437808292227,-45.66977543803654,-87.03390874829276,-20.982006271663664,-21.156268008153955
-159,-27.213507147082538,-44.33817870182456,-87.74946343667526,-20.37023249343622,-21.33020558006851
-158,-31.90840291847864,-41.90579296171871,-88.02221218127112,-19.252724636992937,-21.39650555007498
-157,-33.659981795414176,-45.40294979713464,-87.6631511927623,-20.85941891017247,-21.30922473489139
-156,-29.99887298508065,-47.388968098022,-87.87936824161267,-21.77185274732577,-21.361782937771142
