u,a_2021,b_2021,a_2025,b_2025
0.5410821643286573,2.7736678654729694,0.06132794039743625,0.5042306880043298,-0.03740152253936052
0.5430861723446894,2.7671238933289457,0.062164418811085295,0.49892787321859033,-0.03249046135791392
0.5450901803607214,2.761000649794303,0.06329649567235617,0.4937669017076518,-0.028322195015510376
0.5470941883767535,2.756835426426863,0.061932406513908494,0.4888756032090216,-0.02474028320146481
0.5490981963927856,2.753370115013577,0.059702561084685496,0.4840351374128859,-0.022347124421824363
0.5511022044088176,2.7503180088844625,0.05734705969814801,0.4794230197963186,-0.01947312446410328
0.5531062124248497,2.7476878883386844,0.0551919239633037,0.47499170986813777,-0.016118566320124237
0.5551102204408818,2.7455582067673303,0.052842436800186715,0.47086610278121727,-0.012429823768330496
0.5571142284569138,2.7439429528781503,0.05033088496075633,0.46689209954130617,-0.007839954442427922
0.5591182364729459,2.7429069903642582,0.048353731850823915,0.46324380885184085,-0.003040774491615654
0.561122244488978,2.74484301546973,0.04344423879766732,0.4617971998474463,0.0017438429877734496
0.56312625250501,2.749850461050979,0.03572648597888468,0.460579217403683,0.006583679174502353
0.565130260521042,2.7555638853177387,0.027717097502368695,0.459892476638496,0.007717097502368694
0.567134268537074,2.76158906030885,0.019656841446197684,0.45919700932750374,-0.00034315855380231616
0.5691382765531061,2.7663381758853527,0.013164920866926883,0.45846088101675114,-0.006835079133073118
0.5711422845691382,2.771735924008341,-5.427227459869142e-05,0.4576493704705254,-0.020054272274598692
0.5731462925851702,2.7780881359677934,-0.015075536022000157,0.456939795271788,-0.035075536022000156
0.5751503006012023,2.785905015504459,-0.03229569743117323,0.45647028705971865,-0.052295697431173224
0.5771543086172344,2.795008603625293,-0.05138397104086127,0.4562641410888526,-0.07138397104086128
0.5791583166332664,2.8050816268422967,-0.07210515321343741,0.4557045662424784,-0.09210515321343742
0.5811623246492985,2.81616640544424,-0.09415118884250838,0.45460119181069414,-0.11415118884250838
0.5831663326653306,2.8281862516478444,-0.1174253290127664,0.45385238028413344,-0.13742532901276638
0.5851703406813626,2.8402627801404305,-0.1422027840159089,0.4525442264721502,-0.1622027840159089
0.5871743486973947,2.8562229858289316,-0.17336636763843724,0.4511123587645965,-0.19336636763843723
0.5891783567134268,2.873280677224089,-0.2100113080462376,0.4484175000904845,-0.2300113080462376
0.5911823647294588,2.8902107270357758,-0.24829043119810335,0.4441018800687731,-0.26829043119810336
0.5931863727454909,2.8934297803352385,-0.27537341055784065,0.43426543043451377,-0.29537341055784067
0.595190380761523,2.864334908051486,-0.2787619994943895,0.4219815746712191,-0.29876199949438953
0.597194388777555,2.827429445551955,-0.27627943147485345,0.40388615626245555,-0.29627943147485347
0.5991983967935871,2.7820363031115303,-0.2674755198743051,0.38270059844543314,-0.28747551987430514
0.6012024048096192,2.7243340195054198,-0.24906922170657675,0.3576070031209766,-0.26906922170657677
0.6032064128256512,2.6447914678980298,-0.2146381293472709,0.31141834168001076,-0.23463812934727088
0.6052104208416833,2.5462348232129357,-0.16643614719717428,0.2579622643348172,-0.18643614719717427
0.6072144288577154,2.4319148653917266,-0.10452606030763657,0.19966452091443926,-0.12452606030763658
0.6092184368737474,2.24323408544655,0.02019993317361459,0.10302528548072458,0.00019993317361459081
0.6112224448897795,1.9950325142542567,0.1968019677495195,-0.0032560518810914696,0.1768019677495195
0.6132264529058116,1.7121895777638707,0.40270697045623954,-0.11827935434099328,0.3434280761869412
0.6152304609218436,1.411975002975139,0.6282840027179015,-0.24035643662302225,0.4325202160356972
0.6172344689378757,1.1221051148278638,0.847588867670434,-0.36998603155625387,0.5274046947782958
0.6192384769539078,0.8114002216220182,0.98,-0.5007142168462644,0.6250263720126269
0.6212424849699398,0.4857797430773148,0.98,-0.6324499368638924,0.7233576412820983
0.6232464929859719,0.17175279431198964,0.98,-0.7591470953594385,0.8178087851117577
0.625250501002004,-0.12178587095590339,0.98,-0.8645511372520375,0.8976572534867097
0.627254509018036,-0.3975556748019595,0.98,-0.9625090787960571,0.96
0.6292585170340681,-0.657402620187835,0.98,-1.0547524664347157,0.96
0.6312625250501002,-0.8372447075277932,0.98,-1.1068257182354686,0.96
