u,ret_pct_2017,ret_pct_2021,ret_pct_2025
0.656,,1706.9575783279438,-28.193341787929114
0.658,,1737.2105815617895,-28.598132144460283
0.66,,1801.4067044832047,-30.21060005839774
0.662,,1882.8194172012245,-32.93102488004508
0.664,,1971.8613440774739,-35.93014499195948
0.666,,2027.42728092032,-37.645725635293175
0.668,,2009.4609199667775,-38.00079926436301
0.67,,1968.9338210606297,-38.05812207739006
0.672,,1945.8207354786255,-37.91109513163457
0.674,,1912.5906872360351,-37.63387133325489
0.676,,1833.4379755782888,-37.41617616937083
0.678,,1730.5768824329798,-37.36172247135679
0.68,,1580.5707823075102,-36.419914495273645
0.682,,1442.3202247786653,-35.23071110123287
0.684,,1279.6015480040219,-34.76274399571167
0.686,,1228.3308487515242,-34.963440192451024
0.6880000000000001,,1108.615186697062,-35.31491364545609
0.6900000000000001,,1154.0213822474361,-34.659612090943526
0.6920000000000001,,1247.6829348460012,-33.55917083948905
0.6940000000000001,,1362.1186591033595,-32.96269823630159
0.6960000000000001,,1352.3554330346867,-33.22589721129084
0.6980000000000001,,1267.3360829843198,-34.37350050771161
0.7000000000000001,,1176.1610913781808,-36.237410714674915
0.7020000000000001,,1187.1457421053578,-38.2165489996122
0.704,,1252.7605435685373,-39.959834568837394
0.706,,1316.2518934775283,-40.34409137064689
0.708,,1348.623626499849,-39.717905003464644
0.71,,1358.035943381223,-39.83171976937257
0.712,,1340.7702698404287,-40.06686887967889
0.714,,1315.121412288608,-40.86649713894736
0.716,,1294.8657159518639,-41.08676245636508
0.718,,1273.157991835869,-43.65395230562056
0.72,,1251.4579865344858,-46.49231024008428
0.722,,1223.9719380091542,-49.77607850571557
0.724,,1182.8351092968599,-48.85229472546532
0.726,,1177.7662938026824,-49.178794653557695
0.728,,1217.600848221385,-48.171219510069285
0.73,,1249.3314248352156,-48.424013231006576
0.732,,1220.2104437258124,-47.663538902035626
0.734,,1174.9667956670041,-47.06034075507385
0.736,,1121.5769566523531,-47.55199009853527
0.738,,1088.6196115852904,-47.790292685903054
0.74,,1043.4386894979596,-48.19281054296808
0.742,,982.0160525897269,-48.25493526132981
0.744,,927.38194348725,-47.94423278901426
