rel_day_scaled,2025,2017,2021
-127.0,-29.011121471520152,-28.52877004489609,-25.14507741018395
-126.0,-27.401544139883228,-28.54189283130206,-27.09208221200437
-125.0,-28.71092313287871,-28.68349857794935,-27.32952399399122
-124.0,-27.98103931627657,-28.582445765193125,-28.227317597939926
-123.0,-28.79886268590842,-28.409392117610025,-30.39201659962479
-122.0,-28.459211167991192,-27.842214213228583,-29.39736071711383
-121.0,-27.664656149451428,-27.831075518382445,-28.376624906317023
-120.0,-28.086517399584242,-27.56119496427364,-30.252749687532482
-119.0,-27.568432620712755,-27.497641822883157,-30.167011275615106
-118.0,-27.48129336955011,-27.60119680107456,-28.109803453291292
-117.0,-25.485025500682458,-27.40758382318124,-27.996765457520482
-116.0,-20.404785873275767,-26.92389364809045,-27.310064440036275
-115.0,-20.190390111402014,-26.532661017609012,-28.41429800824026
-114.0,-19.951116880852414,-26.109150928832246,-28.896811171141366
-113.0,-19.366360145375683,-26.075985891744047,-28.271636573455556
-112.0,-19.402246021648327,-25.89985284713446,-27.632220620481586
-111.0,-20.15663269754173,-25.918455924810015,-28.898049729499494
-110.0,-19.0821848717746,-26.238216446989846,-28.529874811917043
-109.0,-19.739011344534376,-26.17164377646553,-29.03374490080511
-108.0,-19.81440148318072,-26.35461717167116,-29.294422680923653
-107.0,-17.820083285882816,-26.453998938740405,-28.983769611007784
-106.0,-17.47541711052203,-26.307971561174398,-28.64555421554317
-105.0,-18.385104917872,-26.113083674136462,-29.268461932426852
-104.0,-19.73776832248555,-25.883602158635938,-29.757274175417283
-103.0,-19.344905244258936,-25.87801079573633,-29.769602607315747
-102.0,-17.552586643745105,-25.85019331789949,-30.61287965903698
-101.0,-17.366005628676273,-25.822879000228067,-30.855301829818455
-100.0,-12.091531035365843,-25.55092551145893,-30.66585779719547
-99.0,-12.31845067007401,-25.535379673297996,-31.089209268753336
-98.0,-10.756814825813443,-25.267716787853345,-32.07585457067231
-97.0,-11.338796046304445,-25.02300958183136,-30.42780974278084
-96.0,-12.477446812278458,-25.48295109423807,-30.063620671864175
-95.0,-11.344381131674519,-25.678488437833906,-28.90992967230045
-94.0,-11.843020277946536,-25.99013370027309,-28.124420488241803
-93.0,-11.637793932145302,-25.657020720554613,-26.7506992869257
-92.0,-11.881630586107029,-25.462405328302097,-24.74555029941219
-91.0,-12.17021603382653,-25.896646612556026,-23.665103924781434
-90.0,-9.350096989775192,-26.09453542209925,-23.527126782359673
-89.0,-10.079972292527707,-26.254850772921476,-21.67352481791371
-88.0,-9.001216458837913,-26.200824580441473,-22.474591778801745
-87.0,-6.6034609820487145,-26.286856517625722,-23.79285639530944
-86.0,-4.881117711804139,-26.881821149194522,-24.58108353820527
-85.0,-8.621183752033101,-27.71993791294731,-24.370709222315817
-84.0,-8.225800574310238,-27.125109919368384,-23.12097450949582
-83.0,-7.157593400336193,-27.17209556245118,-21.450029766576588
-82.0,-6.803723753504287,-26.76201548250461,-19.723547029176068
-81.0,-7.217377652574985,-26.52416936423721,-20.142589373792315
-80.0,-8.2042775623963,-26.64814753187262,-18.301797862403184
-79.0,-10.117092676999517,-27.024842775053934,-18.767536979805044
-78.0,-11.427646581246641,-27.121023065728398,-19.248115390671867
-77.0,-10.906079637868515,-26.844388518505717,-17.97689474829923
-76.0,-10.01036305779337,-27.005920401950902,-17.329377069945913
-75.0,-9.83412637004868,-26.619078722756363,-17.53939588569989
-74.0,-10.223311465226704,-26.5430093568474,-18.495109537187595
-73.0,-10.814547240286709,-26.164511685296514,-19.53374937605718
-72.0,-13.524658833016845,-26.197528721568236,-19.00211014806888
-71.0,-11.117120942980351,-26.04763088119132,-16.854012229576718
-70.0,-10.077554359227236,-25.8463472141481,-15.794241376119121
-69.0,-9.936752313723785,-25.794608784768844,-15.715379093643074
-68.0,-6.091259273285033,-25.908985505961883,-15.413243362243776
-67.0,-6.092034033603133,-26.075989726698026,-16.887026041889946
-66.0,-7.480532231391446,-25.935938769818065,-16.031704366114848
-65.0,-9.990687551253362,-25.848224211067226,-17.2176373199562
-64.0,-9.65213431994093,-25.701954095117966,-15.843411116227951
-63.0,-10.208327089843582,-25.366566419549333,-15.963304742729193
-62.0,-10.0943862399843,-25.151133121663758,-16.984510587548915
-61.0,-9.026638813891319,-25.106621521020298,-17.493242754332567
-60.0,-10.953271906475692,-24.499546246825,-16.152029635887153
-59.0,-10.676435571272492,-23.79275386014039,-15.581309367265622
-58.0,-10.88391808723086,-23.441965577538312,-15.00275681782577
-57.0,-12.036778468269894,-23.54727305867989,-14.562630378681307
-56.0,-13.02248643914028,-23.516827572103274,-13.146398166874235
-55.0,-14.012783374971738,-23.737359370284647,-15.632240382861143
-54.0,-10.247516339780239,-23.761603310173196,-18.357224177921328
-53.0,-9.633148435222537,-23.483800664375952,-18.157914289508035
-52.0,-8.561067459657966,-23.052400796948888,-19.36834898368337
-51.0,-8.876573699969203,-23.019506692257455,-19.007748854028822
-50.0,-8.805278723004273,-23.106465552021664,-18.610989743065026
-49.0,-8.601950965674876,-23.545156732225482,-18.590971102728794
-48.0,-7.721414579524799,-23.641497380790348,-17.00233786958287
-47.0,-8.754340360551305,-23.31123476612469,-16.792839288414637
-46.0,-9.998579889878457,-23.38917850129913,-17.24370065066987
-45.0,-7.294121493315597,-23.478297576435498,-16.537681229523944
-44.0,-6.663662412920335,-22.877848250501803,-17.58162377991175
-43.0,-8.026074175382568,-22.798729528039168,-21.373807562022154
-42.0,-7.840429683775185,-22.213772279893064,-22.13941863319974
-41.0,-7.01345392577013,-21.596615124743174,-19.966892191655088
-40.0,-7.8206860664379985,-21.15693878747306,-20.426917523908376
-39.0,-7.23476293355928,-20.890442225161312,-21.19424264906127
-38.0,-5.2554546531934365,-20.661488370921067,-20.837131343262346
-37.0,-1.2126957163757335,-21.067460149892437,-21.675818652038153
-36.0,0.10768317036691233,-21.16863731458228,-22.576260951878638
-35.0,0.014448002855216302,-20.689846009127447,-21.678662245275778
-34.0,1.426180496337004,-21.006822354719404,-18.75233988098623
-33.0,2.050160537148993,-21.993584846375363,-16.80669256905868
-32.0,0.27751744317516813,-22.606706777728636,-16.673227661048212
-31.0,1.0437979670289144,-22.98839811373102,-15.854024855782955
-30.0,1.5478263801290915,-22.07040501105198,-13.819353397819608
-29.0,0.483050287563791,-21.562169639132392,-10.55403310509561
-28.0,0.3903514925800211,-20.39642750175034,-11.725676276330864
-27.0,-0.12173102228857369,-20.03499175349961,-11.327186868468575
-26.0,-0.02289374170750813,-20.085559882756648,-10.85892406893966
-25.0,2.1886893847960387,-19.706114480449596,-9.453046330552262
-24.0,1.1534222951159245,-19.343445936530347,-9.537985576462747
-23.0,0.8014597506055043,-19.48593301241586,-8.814196964785452
-22.0,0.15119745592551137,-19.245596375610567,-8.600287330559343
-21.0,0.4375693027361516,-19.49062223790103,-5.180798591382443
-20.0,1.7111475579554947,-19.064179971719913,-5.522939064410465
-19.0,0.5235251287975196,-18.03446507228313,-4.944051992322168
-18.0,0.4067151116063483,-17.038425116778253,-3.6094968232668556
-17.0,0.3188181278249047,-16.325487216344253,-1.7521117827082522
-16.0,-1.4427143923563257,-16.24311588476713,-4.0327437443060195
-15.0,-3.5817339782971747,-16.06260737072189,-5.828979285999999
-14.0,-4.182803249702349,-14.91468569633326,-5.328686222168388
-13.0,-2.758444717190345,-14.398370928594476,-5.23741147371854
-12.0,-2.046584720296185,-14.004744150548246,-4.735342983905989
-11.0,-2.8459500638879254,-13.335586581848279,-6.982581038148418
-10.0,-2.066183602189342,-12.576743643141228,-6.560435178058625
-9.0,0.0509213347536841,-7.8364820222967975,-4.833671948781444
