rel_day,dd_pct_2025,dd_pct_2021,dd_pct_2017,dd_pct_2021_scaled,dd_pct_2017_scaled
-156,-30.975300641058823,-47.388968098022,-89.58076816453345,-27.360033488011588,-29.860256054844484
-155,-28.500273464850736,-46.949795358175386,-89.89125602171741,-27.1064769884404,-29.963752007239137
-154,-28.184435184403167,-50.274383036023984,-88.3173713143951,-29.0259285791908,-29.439123771465034
-153,-29.7074692343529,-50.52980966763301,-87.84891962151447,-29.17339921370847,-29.282973207171487
-152,-28.473957155584127,-44.648897930458055,-88.12713473478291,-25.77805323917008,-29.37571157826097
-151,-29.59151911597634,-45.6740537674984,-85.1534393748398,-26.36992723764664,-28.384479791613266
-150,-26.033411070456523,-44.721999629014064,-86.04148904452802,-25.82025852450961,-28.680496348176007
-149,-28.3275019139134,-47.36353498378158,-85.31197857550096,-27.34534967265855,-28.43732619183365
-148,-28.430911131756243,-42.239635894917704,-85.70636510568409,-24.387065154402514,-28.56878836856136
-147,-28.609642377448242,-40.15198876442585,-85.5766464591517,-23.181761521640095,-28.525548819717233
-146,-26.70176529564172,-40.53464018286971,-86.51674050517045,-23.402685421084445,-28.838913501723482
-145,-25.483705853986795,-43.23971391151379,-86.72104737345893,-24.96446046649489,-28.907015791152975
-144,-25.56521745053112,-43.59787966584025,-85.98342948902359,-25.17124756116978,-28.661143163007864
-143,-25.992502022890672,-46.92128303103505,-85.31762761333383,-27.090015388690706,-28.43920920444461
-142,-25.74434884715665,-47.35265411127476,-85.74983131345361,-27.33906759798772,-28.583277104484537
-141,-28.15860416456658,-47.237183627528935,-85.54662286918816,-27.272400683113613,-28.515540956396052
-140,-29.661273086154704,-53.18651902827738,-84.98140525046682,-30.707251078235096,-28.32713508348894
-139,-29.862923615103163,-51.864041499499706,-85.735499495248,-29.943718320998077,-28.578499831749333
-138,-29.731520859612736,-50.1362921805905,-85.82740097184373,-28.946201786633655,-28.60913365728124
-137,-27.48722752275582,-48.690971821797056,-85.31809836648657,-28.111745688419013,-28.439366122162188
-136,-29.769186130462145,-53.22755546173168,-84.8436838003379,-30.73094347413652,-28.281227933445965
-135,-29.186625968194978,-52.20185188008893,-82.96077580119572,-30.138753235166316,-27.653591933731906
-134,-28.602720617683186,-48.6613492015438,-83.19526317716533,-28.09464306064169,-27.731754392388442
-133,-28.910845350348314,-48.96269755630407,-82.37175899530817,-28.268626614382384,-27.457252998436054
-132,-33.27632175813038,-46.84154918161775,-82.10928795970352,-27.043981029266103,-27.369762653234506
-131,-32.62138535999281,-48.13305693449848,-82.52020315613836,-27.789633378052276,-27.506734385379453
-130,-35.08050015120596,-50.33348023744877,-82.35292886919862,-29.060048364341753,-27.45097628973287
-129,-29.680071666180808,-49.88222750853334,-80.90504908909266,-28.799517479829877,-26.968349696364218
-128,-32.2703337973949,-48.68140849711761,-79.70509930276228,-28.106224300340983,-26.56836643425409
-127,-29.011121471520152,-47.76538707112523,-78.73189561833426,-27.57735908346082,-26.24396520611142
-126,-27.401544139883228,-50.076025470420085,-77.36728684035714,-28.91140678529359,-25.78909561345238
-125,-28.71092313287871,-49.33261761371954,-78.0297411380719,-28.48220005910985,-26.009913712690633
-124,-27.98103931627657,-49.83013255567417,-77.06678941119242,-28.769440444773213,-25.688929803730804
-123,-28.79886268590842,-51.35188549236245,-77.38114790541,-29.648024912410296,-25.79371596847
-122,-28.459211167991192,-49.94615078402238,-78.35712380284858,-28.836423600140957,-26.11904126761619
-121,-27.664656149451428,-50.3934656733639,-78.0874345522353,-29.094680971914812,-26.029144850745098
-120,-28.086517399584242,-49.29066333795858,-78.60437381984799,-28.457977746705602,-26.20145793994933
-119,-27.568432620712755,-50.961358394770784,-79.08626813053462,-29.422553987489906,-26.36208937684487
-118,-27.48129336955011,-51.55591295479641,-78.6120627880094,-29.76582022276862,-26.204020929336465
-117,-25.485025500682458,-51.40190789807746,-78.35790839143647,-29.676905361815372,-26.119302797145487
-116,-20.404785873275767,-52.86206177285979,-77.33679249724086,-30.519925594479222,-25.77893083241362
-115,-20.190390111402014,-53.51971058951679,-77.13154412264689,-30.899619315808383,-25.71051470754896
-114,-19.951116880852414,-53.31753361560438,-77.27256084484499,-30.78289238549611,-25.757520281614994
-113,-19.366360145375683,-52.923557207408535,-77.06673710528655,-30.555430000169874,-25.68891236842885
-112,-19.402246021648327,-54.34727866417822,-77.04183949409727,-31.377415966486897,-25.68061316469909
-111,-20.15663269754173,-55.8898458957571,-76.09431800944645,-32.26801757288206,-25.364772669815483
-110,-19.0821848717746,-52.421911975073776,-76.17157383240142,-30.26580499024371,-25.390524610800473
-109,-19.739011344534376,-52.17455347341877,-75.40701840644827,-30.122992492726848,-25.135672802149422
-108,-19.81440148318072,-50.26815059068333,-74.36267869005088,-29.022330275195664,-24.787559563350293
-107,-17.820083285882816,-49.23696956301675,-76.01632990380944,-28.42697763128913,-25.338776634603143
-106,-17.47541711052203,-47.61780691055316,-75.98306334768259,-27.49215363802749,-25.32768778256086
-105,-18.385104917872,-44.81689268040006,-77.88354613119367,-25.875045053271542,-25.96118204373122
-104,-19.73776832248555,-41.51984027175237,-77.10784954729239,-23.971490957606495,-25.702616515764127
-103,-19.344905244258936,-40.79110308805083,-75.99608751824168,-23.550754348427922,-25.332029172747227
