scaled_day,dd_pct_2025,dd_pct_2021,dd_pct_2017
-73.14,-4.756978903719514,-11.167226775417396,-45.51464360225919
-73.0,-4.829852993210628,-11.165037305943805,-45.526250332415934
-72.39,-4.690017734913432,-11.146392904818395,-45.5767162429774
-72.26,-4.660216778227145,-11.142419507857241,-45.57904415382784
-72.0,-4.600614864854569,-10.861164675066904,-45.583699975528724
-71.48,-4.0704810427895,-10.289987240253557,-45.593011618930504
-71.37,-3.9583373496603507,-10.16751395606041,-45.53323728645645
-71.0,-3.5811267454986595,-9.63336181269465,-45.3228777332729
-70.56,-3.9994264917544546,-8.998153858421865,-45.07272042678436
-70.49,-4.065974178658793,-8.903211716649807,-45.05984704959307
-70.0,-4.531807986989108,-9.027621415046818,-44.97264415261769
-69.64,-4.565469925494764,-9.119024458767072,-44.9089305604457
-69.61,-4.568275087036901,-9.12545441088166,-44.907697219432514
-69.0,-4.62531337172704,-8.982545566630527,-44.88261928549778
-68.73,-4.644310776235007,-8.919397063015678,-44.871519216379134
-68.0,-4.695674129163955,-8.80985180223389,-45.081634780373676
-67.85,-4.907187807513618,-8.787449216260317,-45.12506495858101
-67.81,-4.963591455073514,-8.828144864473302,-45.13664633943629
-67.0,-6.105765318161651,-9.65223174078641,-45.37222212445456
-66.97,-6.157133305468268,-9.682753476946157,-45.380947159021346
-66.89,-6.294114604952576,-9.62804689663483,-45.402098570929965
-66.09,-7.663927599795665,-9.062380735107201,-45.1561973471578
-66.0,-7.818031561715519,-9.163349743031459,-45.12853345948343
-65.98,-7.827654574335216,-9.18672464263892,-45.12238592888913
-65.21,-8.198140560193629,-10.086658277526357,-45.00959742242516
-65.06,-8.270313154841366,-9.913653021281432,-44.9876722031329
-65.0,-8.299182192700464,-9.8412014660712,-44.975910127256974
-64.33,-7.535257306982378,-9.032159099556964,-44.844566946642445
-64.14,-7.318621891629491,-9.043202917612208,-44.805504557864104
-64.0,-7.158995796106309,-9.055725696107757,-44.721400125505255
-63.44,-6.839886725546777,-9.105617079987063,-44.384982396069866
-63.23,-6.720220824086953,-9.11451202492068,-44.258825747531596
-63.0,-6.589158170107147,-9.124254107467024,-44.137825570015835
-62.56,-6.870707517930743,-9.14584390215102,-43.90661524141098
-62.31,-7.030678738285059,-9.396784857520055,-43.776109069670404
-62.0,-7.229043051524413,-9.707951642177662,-43.76297163169493
-61.68,-7.0293002835389204,-10.02716811945229,-43.74941040539766
-61.4,-6.854525361551613,-10.015458770475977,-43.73754433238756
-61.0,-6.604846901569748,-9.998731129081245,-43.685521446575315
-60.8,-6.265902149365024,-9.989705402307221,-43.65930766894069
