ts,usd_per_btc,price_equalized,residual_log10,sigma_roll,k_equalizer
2021-02-16,47944.46,389308.859296027,0.4547779276610697,0.15612689767128046,3.0
2021-02-17,49207.28,419759.28557975055,0.4654854762793281,0.15632705153396942,3.0
2021-02-18,52140.97,498061.5974862063,0.4900519754692656,0.15684858417434536,3.0
2021-02-19,51675.98,483554.76917382557,0.4855784747504046,0.15757654614912697,3.0
2021-02-20,55887.34,610033.740985961,0.5190202084908941,0.15877491164323748,3.0
2021-02-21,56068.57,614336.4329657658,0.5198433959768218,0.15981475724265085,3.0
2021-02-22,57532.74,661953.6227267468,0.5304562527451679,0.16095258273991025,3.0
2021-02-23,54204.93,552120.1202871997,0.5039973930090387,0.16148662247634926,3.0
2021-02-24,48835.09,402669.0690017772,0.45810813907672365,0.1612785058273707,3.0
2021-02-25,49709.08,423540.3735346642,0.4652295449353572,0.16129116873165336,3.0
2021-02-26,47180.46,361168.41213933786,0.4419737944835589,0.16075339486934864,3.0
2021-02-27,46344.77,341398.2663869514,0.43363029013225596,0.16008998174004607,3.0
2021-02-28,46194.02,337172.7941545366,0.4316333834546979,0.15934823255853292,3.0
2021-03-01,45159.5,314180.3508831145,0.42121494778192226,0.15850100684864554,3.0
2021-03-02,49612.11,415462.08556153387,0.46147184946371134,0.15796041832017754,3.0
2021-03-03,48415.82,385094.30606860993,0.4502899027726315,0.15709351854131154,3.0
2021-03-04,50522.3,436407.03508488985,0.4682043148254156,0.15649561134188697,3.0
2021-03-05,48527.03,385683.4306209118,0.4501236347511641,0.15566332245931477,3.0
2021-03-06,48899.23,393571.47198513785,0.452860795296691,0.1553205186521853,3.0
2021-03-07,48918.68,392988.37558606756,0.4524524873118265,0.15487899455917264,3.0
2021-03-08,51174.12,448688.4515221609,0.47144725424399425,0.15426831280006656,3.0
2021-03-09,52272.97,476940.01248709235,0.480093291287111,0.15390123202140654,3.0
2021-03-10,54824.01,548761.1702286788,0.5002062877666233,0.15361185815489065,3.0
2021-03-11,55963.18,582126.1958575185,0.5085573793202798,0.15329507797346792,3.0
2021-03-12,57821.22,640340.5626970367,0.5221618812313968,0.15319540016938565,3.0
2021-03-13,57343.37,622928.8278462397,0.5179776086317167,0.1531350945452732,3.0
2021-03-14,61221.13,756018.8244163919,0.545815633952456,0.153347693258802,3.0
2021-03-15,59267.43,684095.800478029,0.5311504144770192,0.1531484244194941,3.0
2021-03-16,55840.79,570641.8418925831,0.504706029515325,0.15246486061834857,3.0
2021-03-17,56825.83,599772.9685274907,0.5117205503313773,0.1520240629198934,3.0
2021-03-18,58893.08,665860.3613496302,0.5266594472023085,0.1519758667848751,3.0
2021-03-19,57850.44,629435.8172320874,0.5183223928905516,0.15177756809216203,3.0
2021-03-20,58332.26,643575.0739801512,0.5213452062058597,0.15152089412461572,3.0
2021-03-21,58309.91,641123.2602637974,0.5205995812433013,0.1513988975633912,3.0
2021-03-22,57517.89,613712.7293719341,0.5140810927133144,0.15112095636369888,3.0
2021-03-23,54511.66,521034.7016386247,0.4901886207149735,0.1504344300959013,3.0
2021-03-24,54710.49,525354.7124124987,0.49119101388915265,0.14966962661537853,3.0
